ID,Year,truncated,pval,significant
67,2013,0,0.6,0
67,2013,0,0.07,0
67,2013,0,0.02,1
67,2013,0,0.01,1
67,2013,0,0.01,1
67,2013,0,0.01,1
67,2013,0,0.02,1
67,2013,0,0.02,1
67,2013,0,0.75,0
67,2013,0,0.63,0
67,2013,0,0.21,0
67,2013,0,0.39,0
68,2013,0,0.58,0
68,2013,0,0.779,0
68,2013,0,0.064,0
68,2013,0,0.188,0
68,2013,0,0.07,0
68,2013,0,0.134,0
68,2013,0,0.213,0
68,2013,0,0.334,0
68,2013,0,0.872,0
68,2013,0,0.865,0
68,2013,0,0.025,1
68,2013,0,0.031,1
68,2013,0,0.05,0
68,2013,0,0.032,1
68,2013,0,0.022,1
68,2013,0,0.009,1
68,2013,0,0.01,1
70,2013,0,0,1
70,2013,0,0.04,1
70,2013,0,0.031,1
70,2013,0,0.043,1
70,2013,0,0.008,1
70,2013,0,0,1
70,2013,0,0.012,1
70,2013,0,0.029,1
71,2013,0,0.1,0
76,2013,0,0.02,1
76,2013,0,0.041,1
76,2013,0,0.009,1
80,2013,0,0.528,0
81,2013,0,0.01,1
82,2013,0,0.02,1
82,2013,0,0.16,0
82,2013,0,0.012,1
83,2013,0,0.023,1
83,2013,0,0.011,1
83,2013,0,0.001,1
83,2013,0,1e-4,1
83,2013,0,0.001,1
83,2013,0,0.028,1
83,2013,0,0.002,1
89,2013,0,0.001,1
89,2013,0,0.045,1
89,2013,0,0.008,1
89,2013,0,0.001,1
89,2013,0,0.001,1
89,2013,0,0.001,1
89,2013,0,0.01,1
94,2013,0,0.001,1
95,2013,0,0.504,0
95,2013,0,0.066,0
96,2013,0,0.9,0
96,2013,0,0.09,0
96,2013,0,0.06,0
96,2013,0,0.12,0
96,2013,0,0.15,0
96,2013,0,0.15,0
96,2013,0,0.16,0
96,2013,0,0.27,0
96,2013,0,0.09,0
97,2013,0,1e-4,1
97,2013,0,1e-4,1
97,2013,0,0.005,1
97,2013,0,1,0
97,2013,0,0.003,1
97,2013,0,0.01,1
97,2013,0,0.001,1
97,2013,0,1e-4,1
99,2013,0,0.001,1
99,2013,0,0.001,1
99,2013,0,0.037,1
99,2013,0,0.001,1
99,2013,0,0.001,1
100,2013,0,0.023,1
100,2013,0,0.031,1
101,2013,0,0.011,1
102,2013,0,0.009,1
102,2013,0,0.6,0
102,2013,0,0.072,0
102,2013,0,0.765,0
104,2013,0,0.012,1
104,2013,0,0.363,0
104,2013,0,0.234,0
104,2013,0,0.278,0
105,2013,0,0.746,0
105,2013,0,0.501,0
105,2013,0,0.755,0
105,2013,0,0.582,0
105,2013,0,0.422,0
105,2013,0,0.343,0
105,2013,0,0.508,0
105,2013,0,0.545,0
105,2013,0,0,1
105,2013,0,0,1
105,2013,0,0.746,0
105,2013,0,0.508,0
110,2013,0,0.423,0
110,2013,0,0.153,0
110,2013,0,0.1,0
110,2013,0,0.1,0
110,2013,0,0.171,0
110,2013,0,0.01,1
110,2013,0,0.796,0
110,2013,0,0.765,0
110,2013,0,0.044,1
110,2013,0,0.153,0
110,2013,0,0.024,1
110,2013,0,0.608,0
110,2013,0,0.79,0
110,2013,0,0.012,1
110,2013,0,0.525,0
110,2013,0,0.208,0
110,2013,0,0.552,0
111,2013,0,0.805,0
111,2013,0,0.69,0
111,2013,0,0.662,0
111,2013,0,0.733,0
111,2013,0,0.747,0
111,2013,0,0.747,0
111,2013,0,0.091,0
111,2013,0,0.505,0
111,2013,0,0,1
111,2013,0,0.03,1
112,2013,0,0.02,1
112,2013,0,0.035,1
114,2013,0,0.001,1
116,2013,0,0.65,0
116,2013,0,0.47,0
116,2013,0,0.16,0
116,2013,0,0.44,0
116,2013,0,0.064,0
116,2013,0,0.024,1
116,2013,0,0.843,0
116,2013,0,0.092,0
116,2013,0,0.525,0
116,2013,0,0.711,0
120,2013,0,0.418,0
122,2013,0,0.07,0
126,2013,0,0.2,0
127,2013,0,0.003,1
127,2013,0,0.005,1
128,2013,0,0.02,1
128,2013,0,0.035,1
129,2013,0,0.034,1
134,2013,0,0.937,0
134,2013,0,0.051,0
134,2013,0,0.06,0
134,2013,0,0.041,1
134,2013,0,0.052,0
134,2013,0,0.086,0
134,2013,0,0.196,0
134,2013,0,0.634,0
134,2013,0,0.975,0
134,2013,0,0.835,0
134,2013,0,0.326,0
135,2013,0,0.07,0
135,2013,0,0.319,0
136,2013,0,0.007,1
137,2013,0,0.016,1
137,2013,0,0.119,0
137,2013,0,0.052,0
137,2013,0,0.046,1
137,2013,0,0.034,1
138,2013,0,0.332,0
138,2013,0,0.067,0
138,2013,0,0.051,0
138,2013,0,0.051,0
138,2013,0,0.051,0
138,2013,0,0.001,1
138,2013,0,0.101,0
138,2013,0,0.091,0
138,2013,0,0.007,1
138,2013,0,0.244,0
138,2013,0,0.571,0
138,2013,0,0.263,0
138,2013,0,0.326,0
138,2013,0,0.144,0
138,2013,0,0.042,1
138,2013,0,0.355,0
138,2013,0,0.589,0
138,2013,0,0.323,0
138,2013,0,0.083,0
138,2013,0,0.516,0
140,2013,0,0.002,1
142,2013,0,0.001,1
142,2013,0,0.001,1
142,2013,0,0.007,1
142,2013,0,0.001,1
142,2013,0,0.001,1
142,2013,0,0.001,1
143,2013,0,0.458,0
143,2013,0,0.405,0
144,2013,0,0.807,0
144,2013,0,0.01,1
144,2013,0,0.047,1
144,2013,0,0.887,0
144,2013,0,0.6,0
144,2013,0,0.6,0
145,2013,0,0.008,1
148,2013,0,0.024,1
148,2013,0,0.003,1
148,2013,0,0.001,1
148,2013,0,0.002,1
148,2013,0,0.009,1
148,2013,0,0.009,1
148,2013,0,0.0322,1
148,2013,0,0.003,1
148,2013,0,0.001,1
148,2013,0,0.002,1
148,2013,0,1e-5,1
149,2013,0,0.056,0
149,2013,0,0.637,0
149,2013,0,0.208,0
149,2013,0,0.797,0
149,2013,0,0.275,0
149,2013,0,0.276,0
150,2013,0,0.017,1
151,2013,0,0.01,1
151,2013,0,0,1
151,2013,0,0.52,0
151,2013,0,0.3,0
151,2013,0,0.21,0
151,2013,0,0.97,0
151,2013,0,0.45,0
151,2013,0,0.31,0
154,2013,0,0.1,0
154,2013,0,0.4,0
154,2013,0,0.4,0
154,2013,0,0.3,0
154,2013,0,0.04,1
154,2013,0,0.1,0
154,2013,0,0.2,0
154,2013,0,0.9,0
154,2013,0,0.1,0
154,2013,0,0.2,0
154,2013,0,0.003,1
154,2013,0,0.009,1
154,2013,0,0.01,1
156,2013,0,0.1,0
156,2013,0,0.8,0
156,2013,0,0.7,0
161,2013,0,0.447,0
161,2013,0,0.483,0
161,2013,0,0.06,0
178,2013,0,0.542,0
178,2013,0,0.014,1
178,2013,0,0.772,0
178,2013,0,0.184,0
178,2013,0,0.748,0
178,2013,0,0.333,0
178,2013,0,0.328,0
178,2013,0,0.404,0
178,2013,0,0.611,0
178,2013,0,0.937,0
178,2013,0,0.53,0
178,2013,0,0.51,0
178,2013,0,0.544,0
178,2013,0,0.894,0
178,2013,0,0.701,0
178,2013,0,0.215,0
178,2013,0,0.253,0
178,2013,0,0.337,0
178,2013,0,0.296,0
178,2013,0,0.711,0
178,2013,0,0.639,0
178,2013,0,0.85,0
178,2013,0,0.507,0
178,2013,0,0.511,0
178,2013,0,0.324,0
178,2013,0,0.463,0
178,2013,0,0.271,0
178,2013,0,0.302,0
178,2013,0,0.104,0
178,2013,0,0.924,0
178,2013,0,0.277,0
178,2013,0,0.68,0
178,2013,0,0.151,0
178,2013,0,0.976,0
178,2013,0,0.543,0
178,2013,0,0.134,0
178,2013,0,0.846,0
178,2013,0,0.799,0
182,2013,0,0.99,0
182,2013,0,0.613,0
182,2013,0,0.451,0
182,2013,0,0.189,0
182,2013,0,0.925,0
182,2013,0,0.72,0
182,2013,0,0.835,0
182,2013,0,0.071,0
182,2013,0,0.506,0
182,2013,0,0.056,0
182,2013,0,0.312,0
182,2013,0,0.542,0
182,2013,0,0.714,0
182,2013,0,0.741,0
188,2013,0,0.094,0
188,2013,0,0.667,0
188,2013,0,0.314,0
188,2013,0,0.395,0
188,2013,0,0.78,0
188,2013,0,0.961,0
188,2013,0,0.6,0
188,2013,0,0.179,0
188,2013,0,0.596,0
188,2013,0,0.894,0
188,2013,0,0.653,0
196,2013,0,0.0089,1
196,2013,0,0.03,1
196,2013,0,0.06,0
196,2013,0,0.02,1
201,2013,0,0.02,1
201,2013,0,0.001,1
201,2013,0,6e-4,1
208,2013,0,0.068,0
208,2013,0,0.01,1
208,2013,0,0.02,1
208,2013,0,0.62,0
212,2013,0,0.035,1
212,2013,0,1e-4,1
219,2013,0,0.078,0
224,2013,0,0.199,0
233,2013,0,0.06,0
233,2013,0,0.344,0
233,2013,0,0.99,0
233,2013,0,0.065,0
233,2013,0,0.043,1
233,2013,0,0.021,1
234,2013,0,0.01,1
234,2013,0,0.01,1
234,2013,0,0.01,1
234,2013,0,0.01,1
234,2013,0,0.01,1
235,2013,0,0.04,1
235,2013,0,0.001,1
236,2013,0,0.007,1
236,2013,0,0.002,1
237,2013,0,0.038,1
237,2013,0,0.26,0
237,2013,0,0.755,0
237,2013,0,0.722,0
237,2013,0,0.036,1
237,2013,0,0.046,1
237,2013,0,0.028,1
238,2013,0,0.01,1
238,2013,0,0.92,0
238,2013,0,0.37,0
238,2013,0,0.19,0
238,2013,0,0.02,1
239,2013,0,0.001,1
239,2013,0,0.046,1
239,2013,0,0.97,0
239,2013,0,0.003,1
240,2013,0,0.69,0
240,2013,0,0.02,1
240,2013,0,0.34,0
242,2013,0,0.006,1
242,2013,0,0.004,1
244,2013,0,0.011,1
244,2013,0,0.001,1
244,2013,0,0.003,1
244,2013,0,0,1
244,2013,0,0.011,1
244,2013,0,0.02,1
244,2013,0,0.028,1
244,2013,0,0.004,1
244,2013,0,0.005,1
245,2013,0,0.04,1
245,2013,0,0.031,1
247,2013,0,0.03,1
247,2013,0,0.001,1
247,2013,0,0.002,1
247,2013,0,0.003,1
247,2013,0,0.004,1
248,2013,0,0.045,1
248,2013,0,0.001,1
248,2013,0,0.178,0
248,2013,0,0.032,1
248,2013,0,0.186,0
248,2013,0,0.729,0
250,2013,0,0.182,0
250,2013,0,0.036,1
251,2013,0,0.004,1
251,2013,0,0.016,1
251,2013,0,0.033,1
251,2013,0,0.001,1
251,2013,0,0.01,1
251,2013,0,0.39,0
251,2013,0,0.001,1
251,2013,0,0.004,1
251,2013,0,0.011,1
251,2013,0,0.001,1
252,2013,0,0.094,0
252,2013,0,0.6313,0
252,2013,0,0.694,0
252,2013,0,0.189,0
252,2013,0,0.014,1
252,2013,0,0.694,0
252,2013,0,0.072,0
252,2013,0,0.072,0
252,2013,0,0.054,0
252,2013,0,0.094,0
252,2013,0,0.189,0
252,2013,0,0.189,0
252,2013,0,0.336,0
252,2013,0,0.189,0
252,2013,0,1,0
252,2013,0,0.047,1
252,2013,0,0.002,1
252,2013,0,0.04,1
252,2013,0,0.008,1
252,2013,0,0.05,0
252,2013,0,0.259,0
252,2013,0,0.621,0
252,2013,0,0.768,0
252,2013,0,0.407,0
252,2013,0,0.483,0
253,2013,0,0.041,1
253,2013,0,0.068,0
253,2013,0,0.667,0
253,2013,0,0.001,1
253,2013,0,0.017,1
253,2013,0,0.026,1
254,2013,0,0.04,1
255,2013,0,0.007,1
255,2013,0,0.006,1
255,2013,0,0.208,0
255,2013,0,0.009,1
255,2013,0,0.013,1
255,2013,0,0.875,0
255,2013,0,0.238,0
255,2013,0,0.116,0
255,2013,0,0.166,0
255,2013,0,0.787,0
255,2013,0,0.224,0
255,2013,0,0.318,0
255,2013,0,0.023,1
255,2013,0,0.381,0
255,2013,0,0.14,0
255,2013,0,0.244,0
255,2013,0,0.115,0
255,2013,0,0.761,0
255,2013,0,0.019,1
255,2013,0,0.28,0
255,2013,0,0.04,1
255,2013,0,0.146,0
255,2013,0,0.491,0
255,2013,0,0.919,0
255,2013,0,0.454,0
255,2013,0,0.855,0
255,2013,0,0.841,0
255,2013,0,0.704,0
255,2013,0,0.136,0
255,2013,0,0.625,0
256,2013,0,0.001,1
256,2013,0,0.001,1
256,2013,0,0.516,0
256,2013,0,0.088,0
256,2013,0,0.273,0
256,2013,0,0.19,0
257,2013,0,0.043,1
257,2013,0,0.032,1
257,2013,0,0.012,1
257,2013,0,0.001,1
257,2013,0,0.018,1
257,2013,0,0.005,1
258,2013,0,0.001,1
258,2013,0,0.02,1
258,2013,0,0.575,0
258,2013,0,0.23,0
259,2013,0,0.03,1
259,2013,0,0.014,1
259,2013,0,0.014,1
260,2013,0,0.018,1
260,2013,0,0.002,1
260,2013,0,0.051,0
260,2013,0,0.003,1
260,2013,0,0.014,1
261,2013,0,0.012,1
261,2013,0,0.017,1
261,2013,0,0.01,1
261,2013,0,0.03,1
261,2013,0,3e-5,1
261,2013,0,0.008,1
261,2013,0,0.03,1
261,2013,0,0.002,1
261,2013,0,0.07,0
261,2013,0,0.025,1
261,2013,0,0.005,1
261,2013,0,0.044,1
261,2013,0,0.002,1
261,2013,0,5e-5,1
261,2013,0,0.097,0
261,2013,0,0.002,1
261,2013,0,0.04,1
264,2013,0,0.02,1
264,2013,0,0.04,1
264,2013,0,0.02,1
264,2013,0,0.048,1
264,2013,0,0,1
264,2013,0,0.01,1
264,2013,0,0.02,1
264,2013,0,0.04,1
264,2013,0,0.03,1
264,2013,0,0.02,1
264,2013,0,0.01,1
267,2013,0,0.348,0
267,2013,0,0.406,0
267,2013,0,0.342,0
267,2013,0,0.307,0
267,2013,0,0.044,1
267,2013,0,0.02,1
268,2013,0,0.015,1
268,2013,0,0.066,0
268,2013,0,0.009,1
269,2013,0,0.706,0
269,2013,0,0.002,1
269,2013,0,0.136,0
269,2013,0,0.075,0
269,2013,0,0.281,0
269,2013,0,0.596,0
269,2013,0,0.435,0
269,2013,0,0.037,1
269,2013,0,0.985,0
270,2013,0,0.015,1
270,2013,0,0.048,1
272,2013,0,0.048,1
272,2013,0,0.028,1
273,2013,0,0.032,1
273,2013,0,0.01,1
273,2013,0,0.008,1
273,2013,0,0.01,1
273,2013,0,0.229,0
273,2013,0,0.357,0
274,2013,0,0.005,1
277,2013,0,0.001,1
277,2013,0,0.022,1
278,2013,0,0.273,0
278,2013,0,0.004,1
278,2013,0,0.016,1
278,2013,0,0.032,1
282,2013,0,0.427,0
282,2013,0,0.399,0
282,2013,0,0.004,1
282,2013,0,0,1
282,2013,0,0,1
286,2013,0,0.294,0
286,2013,0,0.597,0
286,2013,0,0.696,0
286,2013,0,0.713,0
286,2013,0,0.049,1
286,2013,0,0.0475,1
286,2013,0,0.0499,1
287,2013,0,0.086,0
287,2013,0,0.066,0
287,2013,0,0.019,1
287,2013,0,0.009,1
287,2013,0,0.004,1
287,2013,0,0.008,1
287,2013,0,0.055,0
292,2013,0,0.003,1
292,2013,0,0.004,1
292,2013,0,0.021,1
292,2013,0,0.029,1
293,2013,0,0.008,1
293,2013,0,0.033,1
293,2013,0,0.001,1
293,2013,0,0.001,1
293,2013,0,0.038,1
295,2013,0,0.02,1
296,2013,0,0.029,1
297,2013,0,0.46,0
297,2013,0,0.013,1
297,2013,0,0.015,1
298,2013,0,0.03,1
298,2013,0,0.022,1
298,2013,0,0.005,1
298,2013,0,0.001,1
298,2013,0,0.005,1
298,2013,0,0.047,1
299,2013,0,0.319,0
299,2013,0,0.6,0
299,2013,0,0.004,1
300,2013,0,0.001,1
300,2013,0,0.001,1
301,2013,0,0.003,1
301,2013,0,0.105,0
301,2013,0,0.002,1
301,2013,0,0.034,1
301,2013,0,0.877,0
301,2013,0,0.87,0
301,2013,0,0.923,0
301,2013,0,0.001,1
305,2013,0,0.004,1
305,2013,0,0.002,1
305,2013,0,0.09,0
308,2013,0,0.037,1
308,2013,0,0.001,1
308,2013,0,0.022,1
308,2013,0,0.32,0
308,2013,0,0.022,1
308,2013,0,0.221,0
308,2013,0,0.319,0
308,2013,0,0.001,1
308,2013,0,0.012,1
308,2013,0,0.031,1
308,2013,0,0.424,0
308,2013,0,0.086,0
309,2013,0,0.088,0
309,2013,0,0.109,0
309,2013,0,0.267,0
309,2013,0,0.437,0
309,2013,0,0.437,0
309,2013,0,0.429,0
311,2013,0,0.24,0
311,2013,0,0.23,0
311,2013,0,0.06,0
313,2013,0,0.007,1
313,2013,0,0.836,0
313,2013,0,0.006,1
317,2013,0,0.781,0
317,2013,0,0.106,0
317,2013,0,0.387,0
317,2013,0,0.029,1
317,2013,0,0.025,1
317,2013,0,0.01,1
317,2013,0,0.011,1
317,2013,0,0.026,1
317,2013,0,0.4,0
320,2013,0,0,1
320,2013,0,0.019,1
320,2013,0,0.011,1
320,2013,0,0.035,1
320,2013,0,0.039,1
320,2013,0,0,1
321,2013,0,0.091,0
321,2013,0,0.015,1
321,2013,0,0.008,1
321,2013,0,0.02,1
321,2013,0,0.001,1
321,2013,0,0.03,1
321,2013,0,0.652,0
323,2013,0,0.967,0
326,2013,0,0.028,1
326,2013,0,0,1
326,2013,0,0.586,0
326,2013,0,0.185,0
326,2013,0,0.398,0
326,2013,0,0.848,0
328,2013,0,0.003,1
328,2013,0,0.06,0
329,2013,0,0,1
329,2013,0,0,1
330,2013,0,0.024,1
330,2013,0,0.005,1
330,2013,0,0.014,1
330,2013,0,0.001,1
330,2013,0,0.005,1
330,2013,0,0.034,1
330,2013,0,0.013,1
331,2013,0,0.02,1
331,2013,0,0.005,1
331,2013,0,0.007,1
331,2013,0,0.049,1
331,2013,0,0.001,1
331,2013,0,0.01,1
331,2013,0,0.006,1
331,2013,0,0.015,1
333,2013,0,0.005,1
333,2013,0,0.049,1
333,2013,0,0.92,0
333,2013,0,0.294,0
334,2013,0,0.02,1
336,2013,0,0.115,0
336,2013,0,0.04,1
336,2013,0,0.013,1
336,2013,0,0.04,1
336,2013,0,0.005,1
336,2013,0,0.043,1
336,2013,0,0.002,1
336,2013,0,0.042,1
336,2013,0,0.003,1
336,2013,0,0.015,1
336,2013,0,0.032,1
336,2013,0,0.002,1
336,2013,0,0.001,1
337,2013,0,0.051,0
337,2013,0,0.003,1
337,2013,0,0.003,1
338,2013,0,0.008,1
338,2013,0,0.043,1
338,2013,0,0.047,1
338,2013,0,0.044,1
338,2013,0,1e-4,1
338,2013,0,0.007,1
338,2013,0,0.001,1
338,2013,0,0.005,1
338,2013,0,0.001,1
338,2013,0,1e-4,1
338,2013,0,0.011,1
338,2013,0,0.002,1
338,2013,0,0.008,1
338,2013,0,0.026,1
338,2013,0,0.007,1
339,2013,0,0.51,0
339,2013,0,0.734,0
339,2013,0,0.014,1
339,2013,0,0.007,1
339,2013,0,0.001,1
339,2013,0,0.01,1
339,2013,0,0.01,1
339,2013,0,0.013,1
339,2013,0,0.08,0
339,2013,0,0.008,1
339,2013,0,0.003,1
339,2013,0,0.001,1
339,2013,0,0.032,1
339,2013,0,0.037,1
339,2013,0,0.047,1
340,2013,0,0.001,1
340,2013,0,0.07,0
340,2013,0,0.03,1
340,2013,0,0.02,1
343,2013,0,0.02,1
343,2013,0,0.01,1
343,2013,0,0.01,1
344,2013,0,0.01,1
344,2013,0,0.01,1
348,2013,0,0.04,1
350,2013,0,0,1
350,2013,0,0,1
353,2013,0,0.033,1
356,2013,0,0.21,0
356,2013,0,0.12,0
357,2013,0,0.08,0
360,2013,0,0.883,0
360,2013,0,0.303,0
360,2013,0,0.084,0
360,2013,0,0.069,0
360,2013,0,0.041,1
360,2013,0,0.044,1
363,2013,0,0.001,1
363,2013,0,0.003,1
366,2013,0,0.003,1
366,2013,0,5e-4,1
366,2013,0,0.001,1
366,2013,0,0.007,1
366,2013,0,0.008,1
366,2013,0,0.007,1
366,2013,0,5e-4,1
370,2013,0,0.24,0
370,2013,0,0.7582,0
372,2013,0,0.041,1
372,2013,0,0.002,1
372,2013,0,0.0048,1
372,2013,0,0.002,1
378,2013,0,0.246,0
378,2013,0,0.023,1
378,2013,0,0.011,1
380,2013,0,5e-4,1
380,2013,0,0.021,1
380,2013,0,0.017,1
380,2013,0,0.004,1
380,2013,0,5e-4,1
380,2013,0,0.014,1
382,2013,0,0.881,0
382,2013,0,0.955,0
382,2013,0,0.042,1
382,2013,0,0.018,1
382,2013,0,1e-4,1
382,2013,0,0.22,0
383,2013,0,0.029,1
383,2013,0,0.026,1
384,2013,0,0.004,1
384,2013,0,0.001,1
384,2013,0,0.84,0
384,2013,0,0.774,0
384,2013,0,5e-4,1
384,2013,0,5e-4,1
385,2013,0,0.486,0
385,2013,0,0.001,1
385,2013,0,0.155,0
385,2013,0,0.996,0
387,2013,0,5e-4,1
387,2013,0,0.015,1
387,2013,0,0.015,1
390,2013,0,0.06,0
390,2013,0,0.07,0
390,2013,0,0.06,0
390,2013,0,0.03,1
390,2013,0,0.04,1
396,2013,0,0.031,1
396,2013,0,0.009,1
396,2013,0,0.843,0
396,2013,0,0.909,0
396,2013,0,0.96,0
396,2013,0,0.615,0
396,2013,0,0.564,0
396,2013,0,0.469,0
396,2013,0,0.24,0
396,2013,0,0.553,0
398,2013,0,0.04,1
398,2013,0,0.04,1
402,2013,0,0,1
404,2013,0,0.007,1
404,2013,0,0.007,1
404,2013,0,0.017,1
409,2013,0,0.62,0
409,2013,0,0.45,0
409,2013,0,0.03,1
409,2013,0,0.05,0
409,2013,0,0.003,1
409,2013,0,0.001,1
411,2013,0,0.002,1
413,2013,0,0.02,1
421,2013,0,0.013,1
423,2013,0,0.01,1
423,2013,0,0.247,0
423,2013,0,0.079,0
423,2013,0,0.625,0
423,2013,0,0.873,0
423,2013,0,0.466,0
423,2013,0,0.321,0
423,2013,0,0.36,0
423,2013,0,0.35,0
423,2013,0,0.369,0
423,2013,0,0.505,0
425,2013,0,0.05,0
425,2013,0,0.95,0
425,2013,0,1,0
425,2013,0,0.22,0
426,2013,0,0.6,0
427,2013,0,0.078,0
427,2013,0,0.05,0
429,2013,0,0.531,0
431,2013,0,0,1
431,2013,0,0.975,0
431,2013,0,0.607,0
431,2013,0,0.595,0
431,2013,0,0.457,0
432,2013,0,0.114,0
432,2013,0,0.338,0
432,2013,0,0.167,0
432,2013,0,0.001,1
432,2013,0,0.02,1
432,2013,0,0.414,0
432,2013,0,0.018,1
432,2013,0,0.017,1
432,2013,0,0.035,1
432,2013,0,0.88,0
432,2013,0,0.042,1
435,2013,0,0.001,1
435,2013,0,0.068,0
435,2013,0,0.465,0
436,2013,0,0.008,1
436,2013,0,0.008,1
436,2013,0,0.013,1
436,2013,0,0.008,1
436,2013,0,0.722,0
436,2013,0,0.173,0
436,2013,0,0.025,1
436,2013,0,0.779,0
436,2013,0,0.238,0
436,2013,0,0.048,1
437,2013,0,0.027,1
439,2013,0,0,1
440,2013,0,0.43,0
440,2013,0,0.09,0
440,2013,0,0.009,1
441,2013,0,0.77,0
441,2013,0,0.32,0
441,2013,0,0.04,1
441,2013,0,0.02,1
441,2013,0,0.02,1
442,2013,0,0.02,1
442,2013,0,0.001,1
442,2013,0,0.01,1
442,2013,0,0.03,1
442,2013,0,0.04,1
442,2013,0,0.03,1
442,2013,0,0.02,1
444,2013,0,0.031,1
445,2013,0,0.009,1
445,2013,0,0,1
445,2013,0,0.023,1
445,2013,0,0.009,1
449,2013,0,0.0017,1
449,2013,0,0.0015,1
449,2013,0,0.0081,1
449,2013,0,0.012,1
449,2013,0,0.027,1
449,2013,0,0.0027,1
449,2013,0,0.0147,1
449,2013,0,0.021,1
449,2013,0,0.0062,1
449,2013,0,0.045,1
449,2013,0,0.0011,1
449,2013,0,0.021,1
449,2013,0,0.031,1
449,2013,0,0.023,1
449,2013,0,0.029,1
453,2013,0,0.01,1
453,2013,0,0.03,1
453,2013,0,0.006,1
453,2013,0,0.2,0
453,2013,0,0.02,1
453,2013,0,0.02,1
453,2013,0,0.04,1
453,2013,0,0.01,1
453,2013,0,0.01,1
453,2013,0,1e-4,1
454,2013,0,0.001,1
458,2013,0,0.084,0
458,2013,0,0.216,0
458,2013,0,0.017,1
458,2013,0,0.006,1
458,2013,0,0.001,1
460,2013,0,0.6,0
466,2013,0,0.05,0
466,2013,0,0.05,0
466,2013,0,0.05,0
466,2013,0,0.05,0
467,2013,0,0.038,1
468,2013,0,0.0032,1
471,2013,0,0.427,0
471,2013,0,0.399,0
471,2013,0,0.004,1
471,2013,0,0,1
471,2013,0,0,1
473,2013,0,0,1
473,2013,0,0,1
474,2013,0,0.341,0
474,2013,0,0.214,0
475,2013,0,0.03,1
475,2013,0,0.01,1
475,2013,0,0.02,1
475,2013,0,0.002,1
475,2013,0,0.008,1
475,2013,0,0.01,1
476,2013,0,0.001,1
476,2013,0,0.011,1
476,2013,0,0.014,1
476,2013,0,0.006,1
476,2013,0,0.022,1
476,2013,0,0.016,1
476,2013,0,0.03,1
476,2013,0,0.013,1
476,2013,0,0.042,1
476,2013,0,0.48,0
476,2013,0,0.96,0
477,2013,0,0.7,0
477,2013,0,0.9,0
478,2013,0,0.031,1
478,2013,0,0.287,0
478,2013,0,0.028,1
478,2013,0,0.671,0
478,2013,0,0.293,0
478,2013,0,0.149,0
478,2013,0,0.721,0
478,2013,0,0.087,0
478,2013,0,0.224,0
478,2013,0,0.413,0
478,2013,0,0.368,0
484,2013,0,0.026,1
484,2013,0,0.025,1
484,2013,0,0.034,1
484,2013,0,0.019,1
484,2013,0,0.021,1
484,2013,0,0.008,1
484,2013,0,0.005,1
485,2013,0,0.005,1
485,2013,0,0.02,1
485,2013,0,0.006,1
485,2013,0,0.002,1
485,2013,0,0.04,1
485,2013,0,0.001,1
485,2013,0,0.04,1
485,2013,0,0.03,1
485,2013,0,0.02,1
485,2013,0,0.003,1
485,2013,0,0.005,1
488,2013,0,0.447,0
488,2013,0,0.951,0
488,2013,0,0.008,1
488,2013,0,0.03,1
489,2013,0,0.131,0
489,2013,0,0.003,1
489,2013,0,0.853,0
489,2013,0,0.511,0
489,2013,0,0.001,1
491,2013,0,0.168,0
491,2013,0,0.002,1
491,2013,0,0.041,1
491,2013,0,0.009,1
491,2013,0,0.001,1
493,2013,0,0.002,1
493,2013,0,0.782,0
493,2013,0,0.073,0
493,2013,0,0.001,1
493,2013,0,0.06,0
493,2013,0,0.001,1
493,2013,0,0.001,1
493,2013,0,0.043,1
493,2013,0,0.009,1
493,2013,0,0.007,1
493,2013,0,0.036,1
493,2013,0,0.027,1
493,2013,0,0.012,1
493,2013,0,0.047,1
493,2013,0,0.045,1
493,2013,0,0.508,0
493,2013,0,0.424,0
493,2013,0,0.001,1
495,2013,0,0.245,0
495,2013,0,0.804,0
495,2013,0,0.612,0
495,2013,0,0.843,0
496,2013,0,0.004,1
496,2013,0,0.982,0
496,2013,0,0.031,1
496,2013,0,0.001,1
496,2013,0,0,1
496,2013,0,0.001,1
496,2013,0,0.028,1
496,2013,0,0.273,0
496,2013,0,0.054,0
496,2013,0,0,1
496,2013,0,0.002,1
498,2013,0,0.027,1
500,2013,0,0.008,1
500,2013,0,1e-4,1
500,2013,0,1e-4,1
501,2013,0,0.01,1
501,2013,0,0.077,0
501,2013,0,0.017,1
501,2013,0,0.029,1
501,2013,0,0.017,1
504,2013,0,0.811,0
504,2013,0,0.534,0
504,2013,0,0.155,0
504,2013,0,0.567,0
504,2013,0,0.263,0
504,2013,0,0.887,0
505,2013,0,0.001,1
505,2013,0,0.02,1
505,2013,0,0.031,1
505,2013,0,0,1
505,2013,0,0.06,0
505,2013,0,0.47,0
505,2013,0,0.27,0
505,2013,0,0.9,0
505,2013,0,0.7,0
505,2013,0,0.9,0
506,2013,0,0.057,0
506,2013,0,0.209,0
506,2013,0,0.258,0
506,2013,0,0.999,0
506,2013,0,0.333,0
506,2013,0,0.465,0
506,2013,0,0.933,0
506,2013,0,0.239,0
506,2013,0,0.964,0
506,2013,0,0.755,0
506,2013,0,0.737,0
510,2013,0,0.361,0
